Time_UTC,Time_Local_Peru,FECHA,YEAR,DOY,Hour,BY_GSE_nT,BZ_GSE_nT,SW_Plasma_Speed_kms,Flow_Pressure_nPa,E_Electric_Field_mVm,Kp_Index,Dst_Index_nT,F10.7_Index
2015-03-07 21:00:00,2015-03-07 16:00:00,2015-03-07,2015,66,21,-0.1,-3.0,558.0,2.79,1.45,37,-24,135.7
2015-03-07 22:00:00,2015-03-07 17:00:00,2015-03-07,2015,66,22,3.5,0.4,568.0,2.81,-1.25,37,-24,135.7
2015-03-07 23:00:00,2015-03-07 18:00:00,2015-03-07,2015,66,23,0.4,-2.7,556.0,2.51,1.17,37,-20,135.7
2015-03-08 00:00:00,2015-03-07 19:00:00,2015-03-07,2015,67,0,3.8,-0.2,556.0,2.67,-1.0,27,-17,122.3
2015-03-08 01:00:00,2015-03-07 20:00:00,2015-03-07,2015,67,1,1.8,1.4,550.0,2.53,-1.16,27,-13,122.3
2015-03-08 02:00:00,2015-03-07 21:00:00,2015-03-07,2015,67,2,3.1,-0.7,537.0,2.2,-0.48,27,-13,122.3
2015-03-08 03:00:00,2015-03-07 22:00:00,2015-03-07,2015,67,3,3.8,-1.5,544.0,2.16,-0.22,23,-14,122.3
2015-03-08 04:00:00,2015-03-07 23:00:00,2015-03-07,2015,67,4,3.2,-0.2,547.0,2.45,-0.6,23,-15,122.3
2015-03-08 05:00:00,2015-03-08 00:00:00,2015-03-08,2015,67,5,0.4,0.1,558.0,3.0,-0.11,23,-12,122.3
2015-03-08 06:00:00,2015-03-08 01:00:00,2015-03-08,2015,67,6,0.6,2.0,564.0,3.45,-1.18,27,-7,122.3
2015-03-08 07:00:00,2015-03-08 02:00:00,2015-03-08,2015,67,7,3.0,-0.5,560.0,3.39,-0.22,27,-7,122.3
2015-03-08 08:00:00,2015-03-08 03:00:00,2015-03-08,2015,67,8,1.8,-1.0,568.0,3.64,0.28,27,-9,122.3
2015-03-08 09:00:00,2015-03-08 04:00:00,2015-03-08,2015,67,9,1.3,0.2,563.0,3.3,-0.28,30,-8,122.3
2015-03-08 10:00:00,2015-03-08 05:00:00,2015-03-08,2015,67,10,1.9,-2.8,572.0,3.24,1.32,30,-12,122.3
2015-03-08 11:00:00,2015-03-08 06:00:00,2015-03-08,2015,67,11,-0.0,-2.5,566.0,3.2,1.36,30,-18,122.3
2015-03-08 12:00:00,2015-03-08 07:00:00,2015-03-08,2015,67,12,5.5,-1.0,566.0,2.76,-0.23,37,-21,122.3
2015-03-08 13:00:00,2015-03-08 08:00:00,2015-03-08,2015,67,13,1.5,-2.5,564.0,2.7,1.13,37,-18,122.3
2015-03-08 14:00:00,2015-03-08 09:00:00,2015-03-08,2015,67,14,1.6,-2.2,564.0,2.47,0.9,37,-21,122.3
2015-03-08 15:00:00,2015-03-08 10:00:00,2015-03-08,2015,67,15,4.0,-2.8,576.0,2.08,0.75,20,-19,122.3
2015-03-08 16:00:00,2015-03-08 11:00:00,2015-03-08,2015,67,16,3.7,-2.5,549.0,2.04,0.55,20,-17,122.3
2015-03-08 17:00:00,2015-03-08 12:00:00,2015-03-08,2015,67,17,1.6,-2.1,550.0,2.18,0.71,20,-20,122.3
2015-03-08 18:00:00,2015-03-08 13:00:00,2015-03-08,2015,67,18,3.4,2.6,551.0,2.06,-2.09,17,-21,122.3
2015-03-08 19:00:00,2015-03-08 14:00:00,2015-03-08,2015,67,19,4.3,2.4,546.0,1.91,-2.29,17,-18,122.3
2015-03-08 20:00:00,2015-03-08 15:00:00,2015-03-08,2015,67,20,4.2,2.0,547.0,1.84,-2.13,17,-15,122.3
2015-03-08 21:00:00,2015-03-08 16:00:00,2015-03-08,2015,67,21,1.5,2.4,550.0,1.96,-1.54,3,-14,122.3
2015-03-08 22:00:00,2015-03-08 17:00:00,2015-03-08,2015,67,22,1.2,-0.1,553.0,1.95,-0.33,3,-13,122.3
