FECHA,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18
2015-07-20,3.95,2.7,0.8200000000000001,-1.2075,-0.8,-0.26099999999999995,301.0,4.320493798938574,3.2,14.5,12,5.3125,6.69,-2.3,7.0,7.0,42.0,96.3,4,6
2015-07-21,2.45,0.8,-0.4999999999999999,-0.8725,-0.22,0.195,378.25,12.365947867699695,-4.9,-7.0,-14,2.3375,2.63,5.625000000000001,21.5,23.0,129.0,94.0,4,6
2015-07-22,-1.25,-4.5,-1.2200000000000002,0.5750000000000001,1.85,0.47600000000000015,393.0,4.546060565661952,-2.2,-8.0,-16,2.55,2.74,6.000000000000001,18.0,23.0,108.0,91.9,4,6
2015-07-23,0.35,-1.4,0.5799999999999998,-0.03999999999999998,0.76,-0.27199999999999996,464.75,14.407752542757436,-10.1,-50.5,-54,1.205,1.3,5.6000000000000005,32.0,37.0,192.0,92.2,4,6
2015-07-24,-0.1,-1.0,0.6599999999999999,0.17,0.51,-0.26,419.25,6.13052471924984,2.5,-31.0,-33,1.0574999999999999,1.14,5.225,15.0,17.0,90.0,95.2,4,6
2015-07-25,-2.775,-3.9,0.51,1.4475,2.02,-0.18499999999999997,466.0,12.138094304022083,4.2,-39.25,-42,0.93,1.07,5.275,20.0,23.0,120.0,96.9,4,6
2015-07-26,1.2999999999999998,-0.5,0.38,-0.5175,0.26,-0.187,429.75,11.954775893619532,8.7,-12.75,-14,3.1499999999999995,3.36,1.6749999999999998,20.0,23.0,120.0,100.1,4,6
2015-07-27,0.475,-0.7,0.04999999999999995,-0.16499999999999998,0.31,-0.0020000000000000183,446.0,5.354126134736337,-2.2,-18.5,-22,2.1725,2.38,1.475,17.0,17.0,102.0,103.2,4,6
2015-07-28,0.5750000000000001,-0.6,-0.53,-0.12499999999999999,0.42,0.258,421.5,7.14142842854285,4.2,-21.0,-23,1.735,1.81,3.575,15.0,17.0,90.0,104.2,4,6
2015-07-29,0.024999999999999994,-0.8,-0.35000000000000003,0.0725,0.29,0.093,363.0,1.8257418583505538,-0.4,-12.75,-14,1.57,1.99,2.8000000000000003,12.0,17.0,72.0,103.8,4,6
2015-07-30,-4.025,-5.8,-1.17,1.3900000000000001,2.32,0.592,403.5,2.886751345948129,-1.2,-21.75,-26,3.4875,3.66,-6.6000000000000005,38.0,43.0,228.0,105.1,4,6
2015-07-31,-2.125,-4.0,1.1099999999999999,1.025,2.13,-0.6779999999999999,568.25,6.701989754294367,-2.1,-30.25,-35,2.18,2.83,-3.2,31.5,33.0,189.0,103.8,4,6
2015-08-01,-0.4250000000000001,-2.6,-1.7899999999999998,0.08750000000000005,1.34,1.0310000000000001,582.0,10.295630140987,4.6,-13.5,-19,1.8549999999999998,2.05,-2.875,23.0,23.0,138.0,106.0,4,6
2015-08-02,0.49999999999999994,-1.3,1.06,-0.3725,0.56,-0.545,537.25,15.521490478258416,-11.9,-15.75,-18,1.2325,1.43,-2.15,16.5,20.0,99.0,104.5,4,6
2015-08-03,-0.125,-0.4,0.06999999999999999,-0.15000000000000002,-0.0,-0.03600000000000001,460.75,4.272001872658765,1.5,-10.75,-13,1.495,1.53,-4.199999999999999,13.0,13.0,78.0,108.7,4,6
