FECHA,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18
2016-05-16,-1.2000000000000002,-2.2,0.26,-0.25,0.15,-0.17,501.25,1.8929694486000912,0.7,-17.75,-19,2.825,2.94,4.1000000000000005,18.0,23.0,108.0,104.3,4,6
2016-05-17,-1.975,-4.0,-0.99,0.7075,2.02,0.655,508.5,6.855654600401044,2.6,-18.25,-21,2.245,2.33,1.125,28.5,30.0,171.0,105.6,4,6
2016-05-18,0.09999999999999995,-0.9,-0.58,-0.42250000000000004,0.27,0.4050000000000001,443.5,4.203173404306164,-1.8,-4.5,-5,1.7775,1.92,2.2,8.5,10.0,51.0,104.7,4,6
2016-05-19,2.4499999999999997,-1.1,-1.4,-1.5799999999999998,-0.17,0.584,430.0,5.228129047119374,-1.8,-2.0,-7,2.3725,3.15,3.75,13.5,20.0,81.0,101.2,4,6
2016-05-20,-0.050000000000000044,-1.8,0.44000000000000006,-0.905,-0.35,-0.236,440.75,7.088723439378913,5.1,9.25,7,3.55,4.02,5.625,13.5,20.0,81.0,102.0,4,6
2016-05-21,3.3000000000000003,2.6,-0.2800000000000001,-2.8449999999999998,-2.68,0.010000000000000009,541.75,40.9257457679963,31.3,-14.5,-18,1.27,1.64,6.05,20.0,30.0,120.0,100.2,4,6
2016-05-22,0.475,0.2,-0.16999999999999998,-1.035,-0.88,0.11800000000000002,557.75,7.675719293112969,-4.9,-11.25,-12,0.9199999999999999,1.03,3.9,3.5,7.0,21.0,99.8,4,6
2016-05-23,0.04999999999999999,-1.8,-1.5,-0.19749999999999998,0.57,0.595,397.0,15.811388300841896,-3.4,-5.25,-6,0.4825,0.67,1.2,6.5,10.0,39.0,99.8,4,6
2016-05-24,1.225,-0.2,1.05,-0.83,-0.24,-0.44399999999999995,415.0,6.782329983125268,2.6,-2.0,-3,1.0325,1.07,2.3499999999999996,7.0,7.0,42.0,96.7,4,6
2016-05-25,0.175,-0.5,-0.45,-0.5475,-0.21,0.203,357.0,5.715476066494082,-4.4,1.0,0,0.8649999999999999,0.95,3.925,1.5,3.0,9.0,96.1,4,6
2016-05-26,0.6499999999999999,-0.8,0.2,-0.335,0.22,-0.009999999999999998,362.25,8.341662504161466,-6.3,15.5,12,3.94,4.12,0.9,11.5,13.0,69.0,94.2,4,6
2016-05-27,0.45,-0.3,-0.52,0.6775,0.97,0.187,472.5,14.548768561863463,10.6,3.25,-1,4.3025,4.85,-5.550000000000001,30.0,30.0,180.0,92.8,4,6
2016-05-28,-1.35,-1.8,0.14,1.0775000000000001,1.21,-0.05099999999999995,478.75,12.230426539304888,-9.1,-18.25,-21,1.7275,2.02,-2.9749999999999996,25.0,27.0,150.0,90.1,4,6
2016-05-29,-1.525,-3.8,-0.71,1.415,2.21,0.31799999999999995,497.0,9.695359714832659,2.2,-22.25,-25,1.785,2.03,-4.325,23.5,30.0,141.0,85.3,4,6
2016-05-30,1.5,0.7,0.5,-0.9099999999999999,-0.41,-0.21800000000000003,512.5,2.886751345948129,-1.6,-9.0,-11,1.9125,2.01,1.175,18.0,23.0,108.0,88.7,4,6
2016-05-31,-1.3499999999999999,-3.9,1.2799999999999998,1.1,2.3,-0.606,481.25,7.455423082115014,-4.1,-17.75,-21,1.885,2.16,-3.25,35.0,37.0,210.0,89.0,4,6
2016-06-01,-0.7749999999999999,-1.5,0.29000000000000004,0.31749999999999995,0.74,-0.193,404.75,4.112987559751022,-2.1,-4.0,-7,0.865,0.94,-0.09999999999999998,16.5,20.0,99.0,88.4,4,6
2016-06-02,0.075,-0.5,-0.35,0.325,0.55,0.13,330.0,12.54325848148452,-9.6,-3.5,-5,0.935,1.12,-3.5,5.0,7.0,30.0,87.7,4,6
2016-06-03,-1.15,-2.9,0.9799999999999999,0.49500000000000005,0.9,-0.18,308.75,1.2583057392117916,0.3,-1.0,-2,1.0325000000000002,1.1,-1.8250000000000002,5.0,7.0,30.0,85.7,4,6
2016-06-04,2.4,1.9,-0.039999999999999994,-0.41,-0.16,0.08399999999999999,312.0,10.327955589886445,8.0,11.0,6,3.2275,5.11,-3.525,13.0,13.0,78.0,82.4,4,6
2016-06-05,-0.9249999999999999,-4.3,-2.3899999999999997,0.9675,2.67,1.383,590.5,14.730919862656235,-3.0,-27.0,-31,5.26,5.69,-2.575,50.0,53.0,300.0,81.5,4,6
2016-06-06,-0.7,-1.6,0.12,-0.115,0.31,-0.017999999999999988,510.0,6.377042156569663,-4.6,-16.5,-18,2.5975,2.82,3.1750000000000003,23.5,30.0,141.0,80.8,4,6
2016-06-07,-1.6,-2.6,0.6199999999999999,1.2075,1.7,-0.30100000000000005,468.25,17.327723451163457,-12.1,-20.5,-22,1.4625000000000001,1.63,-3.8,30.0,30.0,180.0,80.8,4,6
2016-06-08,1.075,-0.2,-0.95,-0.28750000000000003,0.28,0.40499999999999997,414.75,6.946221994724902,-5.3,-11.5,-14,0.875,1.01,-1.4,3.0,3.0,18.0,82.6,4,6
2016-06-09,0.825,0.3,-0.10999999999999996,-0.20750000000000002,-0.03,0.043000000000000003,346.25,2.8722813232690143,-1.9,-4.5,-5,0.9375,0.98,-0.7000000000000001,5.0,7.0,30.0,87.8,4,6
2016-06-10,-2.275,-5.8,-2.43,0.28,2.33,1.2919999999999998,398.5,19.891371663780923,14.2,6.0,2,3.375,3.83,6.4,28.0,33.0,168.0,87.5,4,6
2016-06-11,-0.1250000000000001,-3.7,1.8700000000000003,-0.4099999999999999,1.12,-0.6340000000000001,485.25,24.308777564218786,-16.1,-0.25,-2,3.0775,3.49,4.325000000000001,26.5,33.0,159.0,90.9,4,6
2016-06-12,1.3,0.5,-0.08,-1.15,-0.56,0.16199999999999998,482.0,17.944358444926362,12.6,-1.25,-3,3.65,3.78,4.85,28.5,37.0,171.0,97.1,4,6
2016-06-13,-0.1,-1.2,-0.19999999999999993,-0.245,0.25,0.09,496.0,5.41602560309064,-2.8,-0.75,-3,1.8675,2.0,2.625,12.0,17.0,72.0,93.9,4,6
2016-06-14,-2.35,-5.7,0.8400000000000001,1.2725,3.68,0.3370000000000001,554.0,50.40502620440412,37.4,-12.0,-17,3.6174999999999997,4.34,-0.2250000000000001,51.5,63.0,309.0,90.4,4,6
2016-06-15,4.35,3.0,-0.76,-3.0825,-2.26,0.4370000000000001,561.0,29.563490998188964,22.4,-4.75,-6,2.0875000000000004,2.19,6.1499999999999995,8.5,10.0,51.0,90.1,4,6
2016-06-16,1.9,0.7,-0.42000000000000004,-1.3625,-0.76,0.23900000000000002,521.5,15.588457268119896,-10.2,2.25,0,1.5199999999999998,1.68,3.625,13.0,13.0,78.0,91.0,4,6
2016-06-17,0.875,-0.0,-0.19,-0.8775,-0.34,0.19099999999999998,573.75,9.535023160258536,-7.3,-3.0,-6,1.8625,1.89,3.325,15.0,23.0,90.0,89.4,4,6
2016-06-18,0.7249999999999999,0.3,-0.29,-0.685,-0.35,0.194,608.0,15.705625319186328,-6.4,-2.75,-7,1.8224999999999998,1.98,2.2500000000000004,17.0,17.0,102.0,86.3,4,6
2016-06-19,1.825,1.0,0.22999999999999998,-0.9424999999999999,-0.74,0.0009999999999999788,484.75,9.069178573608527,-6.9,2.5,-1,1.4325,1.5,0.85,3.5,7.0,21.0,87.9,4,6
2016-06-20,1.7499999999999998,0.3,0.26,-0.8975,-0.3,-0.12099999999999997,428.0,3.265986323710904,0.8,0.0,-2,1.03,1.05,2.25,10.0,10.0,60.0,87.1,4,6
2016-06-21,-0.325,-0.8,-0.43000000000000005,0.007499999999999986,0.22,0.175,368.75,4.193248541803041,-2.7,4.0,3,1.065,1.19,1.875,5.0,7.0,30.0,82.9,4,6
2016-06-22,5.125,1.6,-1.45,-1.8075,-0.44,0.4710000000000001,387.75,11.05667219374799,8.1,-6.75,-8,1.9925000000000002,2.43,-2.175,40.0,47.0,240.0,80.9,4,6
2016-06-23,-3.8000000000000003,-5.9,-1.5400000000000003,1.9249999999999998,2.86,0.702,476.25,32.438403166617185,24.9,-3.5,-17,2.8200000000000003,3.35,-1.05,32.0,37.0,192.0,80.0,4,6
2016-06-24,-1.25,-1.5,-0.11999999999999995,0.7825,0.95,0.08499999999999999,513.75,10.996211468804457,2.9,-16.75,-18,1.0725,1.29,-2.175,23.5,30.0,141.0,78.2,4,6
2016-06-25,-0.9250000000000002,-2.3,1.35,0.5925,1.13,-0.575,456.75,3.8622100754188224,1.1,-0.75,-4,2.2,2.48,-2.825,23.5,27.0,141.0,79.6,4,6
2016-06-26,-2.8500000000000005,-4.2,0.68,1.48,2.09,-0.47800000000000004,490.5,12.151817422372122,8.2,-13.25,-22,2.2075,2.47,-1.6750000000000003,33.5,37.0,201.0,79.2,4,6
2016-06-27,-0.47499999999999987,-1.4,0.43,0.2025,0.81,-0.25300000000000006,479.75,2.9860788111948193,2.3,-3.25,-6,2.1775,2.31,0.42500000000000004,16.5,20.0,99.0,78.0,4,6
2016-06-28,0.32499999999999996,-1.9,-1.25,-0.15749999999999997,0.77,0.541,410.25,3.947573094109004,-2.3,2.25,-4,1.5575,1.8,0.37500000000000006,6.5,10.0,39.0,75.5,4,6
2016-06-29,0.9999999999999999,0.4,-0.08,-0.3275,-0.1,0.051000000000000004,347.5,3.1091263510296048,-2.0,2.75,-2,1.315,1.43,-0.175,12.0,17.0,72.0,76.0,4,6
2016-06-30,-3.025,-4.3,0.53,0.895,1.41,-0.21399999999999997,369.5,1.2909944487358056,-0.8,0.25,-1,3.3025,3.88,5.525,28.5,30.0,171.0,75.4,4,6
2016-07-01,1.1,-0.2,0.9,-0.5025,-0.04,-0.311,376.5,7.724420150837645,-5.8,-1.75,-2,1.1625,1.36,2.65,1.5,3.0,9.0,74.4,4,6
2016-07-02,3.4749999999999996,0.5,1.45,-1.29,0.07,-0.768,389.75,12.971121771072847,9.9,20.5,13,7.74,11.01,-2.250000000000001,32.0,37.0,192.0,73.3,4,6
2016-07-03,0.22499999999999992,-1.0,0.8699999999999999,0.04749999999999996,0.62,-0.433,450.75,5.909032633745278,3.1,4.25,2,2.8075,2.95,-4.625,23.5,27.0,141.0,74.8,4,6
2016-07-04,-1.225,-2.2,0.79,0.615,1.03,-0.33999999999999997,405.0,8.366600265340756,-6.2,3.25,2,1.545,1.66,-3.625,13.5,17.0,81.0,76.3,4,6
