FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18,TARGET,VECES_SUPERO_UMBRAL,S4_MAX,S4_MEAN,TOTAL_MEDICIONES,HORA_PICO,PRN_PICO
2015-12-02,397.2,0.2291666666666666,27.5,9.07222222222222,0.3499999999999996,0.0029166666666666,9.4,8.75,0.6500000000000004,9,0.0,0.0,True,2015-12-02 17:00:00,2015-12-02 19:00:00,120.0,9,1.0,-0.1,-0.26,-0.4499999999999999,-0.0,0.106,420.0,7.164728420068226,-2.8,-18.25,-20,1.09,1.16,2.725,17.0,17.0,102.0,92.6,4,6,1.0,15.0,0.5724,0.078,2325.0,2015-12-02 20:27:03,G18
2015-12-03,390.0,0.1916666666666666,23.0,8.450000000000001,0.0999999999999996,0.0008333333333333,8.6,8.4,0.1999999999999993,9,0.0,0.0,True,2015-12-03 17:00:00,2015-12-03 19:00:00,120.0,9,0.1499999999999999,-1.1,0.7600000000000001,-0.085,0.35,-0.2639999999999999,373.0,10.23067283548187,-7.0,-8.5,-10,0.8300000000000001,1.01,2.575,11.5,13.0,69.0,91.8,4,6,1.0,4.0,0.4766,0.0665,2372.0,2015-12-03 21:08:03,G03
2015-12-04,378.5,0.0541666666666666,6.5,7.272222222222222,0.0,0.0,7.4,7.15,0.25,9,0.0,0.0,True,2015-12-04 17:00:00,2015-12-04 19:00:00,120.0,9,-3.125,-3.7,-0.2500000000000001,1.12,1.36,0.074,358.25,3.095695936834452,1.9,-7.5,-10,1.03,1.2,0.0749999999999999,10.0,17.0,60.0,94.8,4,6,1.0,1.0,0.5246,0.0563,2380.0,2015-12-04 20:58:23,G03
2015-12-05,,,,,,,,,,0,0.0,-15.0,False,2015-12-05 17:00:00,2015-12-05 18:45:00,,8,-0.8999999999999999,-1.3,0.16,0.2875,0.46,-0.057,460.5,4.358898943540674,3.2,-16.75,-21,2.52,2.7,5.475,31.5,33.0,189.0,97.6,4,6,1.0,1.0,0.466,0.0599,2388.0,2015-12-05 23:02:03,G01
2015-12-06,434.6,0.2925000000000002,35.10000000000002,8.050000000000002,-2.4000000000000004,-0.02,9.3,6.9,2.4000000000000004,9,0.0,0.0,True,2015-12-06 17:00:00,2015-12-06 19:00:00,120.0,9,-1.6,-3.6,-0.3000000000000001,0.845,1.95,0.124,529.0,11.40175425099138,-3.8,-22.25,-25,2.37,2.68,0.35,37.0,37.0,222.0,99.3,4,6,1.0,3.0,0.5165,0.0713,2395.0,2015-12-06 22:50:03,G14
2015-12-07,402.9,0.0616666666666664,7.399999999999977,8.322222222222221,-0.450000000000001,-0.00375,8.65,8.1,0.5500000000000007,9,0.0,0.0,True,2015-12-07 17:00:00,2015-12-07 19:00:00,120.0,9,-1.625,-3.9,-0.8699999999999999,0.9675,2.5,0.579,622.25,13.720422734012244,8.9,-15.75,-18,1.6525,1.98,1.275,30.0,37.0,180.0,97.8,4,6,1.0,6.0,0.5375,0.0846,2400.0,2015-12-07 23:35:03,G32
2015-12-08,415.8,-0.0183333333333332,-2.1999999999999886,8.555555555555555,-2.049999999999999,-0.0170833333333333,9.45,7.4,2.049999999999999,9,0.0,0.0,True,2015-12-08 17:00:00,2015-12-08 19:00:00,120.0,9,-0.725,-1.0,-0.07,0.255,0.39,0.016,485.5,1.7320508075688772,-1.2,-9.25,-10,1.1725,1.23,2.7500000000000004,16.5,23.0,99.0,107.9,4,6,1.0,1.0,0.4341,0.0581,846.0,2015-12-08 22:41:03,G14
2015-12-09,432.3,0.5358333333333334,64.30000000000001,8.431791666666667,-2.1500000000000004,-0.0179166666666666,9.55,7.4,2.1500000000000004,24,0.0,0.0,True,2015-12-09 17:00:00,2015-12-09 19:00:00,120.0,24,0.9750000000000004,-4.3,-3.15,-0.595,1.75,1.384,443.0,6.0,-0.4,-3.75,-8,2.5050000000000003,2.89,4.449999999999999,25.0,33.0,150.0,105.5,4,6,1.0,4.0,0.6008,0.0739,1054.0,2015-12-09 20:39:03,G03
2015-12-10,456.2,0.6516666666666666,78.19999999999999,10.388,-2.0,-0.0166666666666666,11.5,7.1,4.4,25,0.0,0.0,True,2015-12-10 17:00:00,2015-12-10 19:00:00,120.0,25,-0.625,-1.5,0.1499999999999999,0.1275,0.64,-0.083,638.25,14.38459824488215,10.3,-7.75,-9,3.3725,3.8,4.675,38.5,40.0,231.0,105.2,4,6,0.0,0.0,0.3588,0.063,527.0,2015-12-10 23:57:33,G31
2015-12-11,458.7,0.4650000000000001,55.80000000000001,10.871,-1.0500000000000007,-0.00875,11.55,10.3,1.25,25,0.0,0.0,True,2015-12-11 17:00:00,2015-12-11 19:00:00,120.0,25,1.55,-2.6,1.8400000000000003,-1.17,1.56,-1.204,656.0,5.291502622129181,0.0,-14.5,-18,2.7575000000000003,2.86,2.525,31.5,33.0,189.0,110.3,4,6,,,,,,,
2015-12-12,433.7,0.5083333333333333,61.0,11.611249999999998,-0.9500000000000012,-0.0079166666666666,12.25,9.1,3.1500000000000004,24,0.0,0.0,True,2015-12-12 17:00:00,2015-12-12 19:00:00,120.0,24,-0.75,-1.2,-0.2,0.2625,0.52,0.103,531.5,5.066228051190222,-2.6,-9.5,-10,1.4025,1.44,2.275,20.0,20.0,120.0,113.1,4,6,,,,,,,
2015-12-13,446.9,0.892,111.5,11.845083333333337,-0.6999999999999993,-0.0055999999999999,12.825,10.8,2.0249999999999986,24,-4.999999999999929,0.0,True,2015-12-13 16:55:00,2015-12-13 19:00:00,125.0,24,-0.4499999999999999,-1.3,-0.14,0.0775,0.44,0.0629999999999999,458.5,17.7857620959388,-13.4,-6.5,-8,1.26,1.5,2.175,5.0,7.0,30.0,118.7,4,6,,,,,,,
2015-12-14,431.2,0.7474999999999999,89.69999999999999,11.105555555555554,0.8499999999999996,0.0070833333333333,11.65,10.15,1.5,9,0.0,0.0,True,2015-12-14 17:00:00,2015-12-14 19:00:00,120.0,9,-2.475,-4.7,0.25,1.5550000000000002,2.67,-0.126,521.75,7.932002689527196,5.3,-46.25,-54,5.1775,6.62,-4.4,50.0,53.0,300.0,120.2,4,6,0.0,0.0,0.3538,0.0535,2555.0,2015-12-14 20:17:03,G03
2015-12-15,404.2,-0.038333333333333,-4.599999999999966,9.094444444444443,0.1499999999999985,0.0012499999999999,9.2,8.85,0.3499999999999996,9,0.0,0.0,True,2015-12-15 17:00:00,2015-12-15 19:00:00,120.0,9,-2.5,-5.3,-1.1800000000000002,1.81,3.34,0.6559999999999999,535.25,24.185050478894325,17.3,-22.25,-26,1.1675,1.37,-6.425000000000001,20.0,27.0,120.0,115.2,4,6,1.0,1.0,0.4717,0.0464,2409.0,2015-12-15 20:11:23,G03
2015-12-16,405.9,0.075833333333333,9.099999999999966,10.561111111111112,-1.5,-0.0125,11.1,9.5,1.5999999999999996,9,0.0,0.0,True,2015-12-16 17:00:00,2015-12-16 19:00:00,120.0,9,1.725,0.8,0.3299999999999999,-0.5875,-0.17,-0.1049999999999999,413.5,8.34665601703261,-6.4,-12.0,-17,1.2975,1.53,-2.2,3.0,3.0,18.0,122.2,4,6,0.0,0.0,0.3724,0.0479,2415.0,2015-12-16 20:09:03,G03
2015-12-17,379.7,-0.0966666666666668,-11.600000000000025,9.383333333333333,0.0500000000000007,0.0004166666666666,9.5,9.25,0.25,9,0.0,0.0,True,2015-12-17 17:00:00,2015-12-17 19:00:00,120.0,9,-1.1,-2.9,-0.5199999999999999,0.6499999999999999,1.47,0.1399999999999999,430.25,25.157835094989128,-18.7,-20.25,-25,1.225,1.47,-2.975,28.5,37.0,171.0,114.0,4,6,0.0,0.0,0.3493,0.0415,2331.0,2015-12-17 21:31:03,G16
2015-12-18,,,,,,,,,,0,15.0,0.0,False,2015-12-18 17:15:00,2015-12-18 19:00:00,,8,-0.6,-3.5,1.14,0.44,1.61,-0.462,401.75,9.7082439194738,-7.5,-14.75,-17,1.615,1.73,-3.15,17.0,27.0,102.0,113.3,4,6,1.0,1.0,0.4131,0.0532,2532.0,2015-12-18 21:59:03,G14
2015-12-19,402.7,0.3341666666666664,40.099999999999966,11.55625,-1.5,-0.0125,12.3,10.8,1.5,8,0.0,0.0,True,2015-12-19 17:00:00,2015-12-19 19:00:00,120.0,8,0.8500000000000001,-0.7,1.16,-0.98,-0.19,-0.642,484.25,8.73212459828649,-6.7,28.75,21,17.939999999999998,21.86,7.675000000000001,38.5,40.0,231.0,115.2,4,6,0.0,0.0,0.3516,0.0467,2332.0,2015-12-19 19:55:03,G03
2015-12-20,405.8,0.1141666666666665,13.699999999999989,9.227777777777778,0.6499999999999986,0.0054166666666666,9.7,8.9,0.7999999999999989,9,0.0,0.0,True,2015-12-20 17:00:00,2015-12-20 19:00:00,120.0,9,-17.475,-18.1,-0.03,7.484999999999999,7.89,0.208,419.75,6.551081335677848,4.9,-154.75,-166,2.0075,3.63,-3.5,65.0,67.0,390.0,112.8,4,6,0.0,0.0,0.3539,0.0542,2574.0,2015-12-20 22:52:03,G09
2015-12-21,452.1,0.6083333333333333,73.0,10.772222222222222,-2.5,-0.0208333333333333,11.7,8.7,3.0,9,0.0,0.0,True,2015-12-21 17:00:00,2015-12-21 19:00:00,120.0,9,5.551115123125783e-17,-1.2,-0.74,0.5775,0.81,0.173,409.5,14.38749456993816,6.8,-40.75,-50,4.6525,5.47,-7.925,21.5,30.0,129.0,117.8,4,6,1.0,3.0,0.6757,0.0724,2581.0,2015-12-21 21:29:03,G16
