FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18
2013-12-17,460.5,0.2949999999999998,35.39999999999998,12.277777777777777,-1.0999999999999996,-0.0091666666666666,12.7,11.5,1.1999999999999993,9,0.0,0.0,True,2013-12-17 17:00:00,2013-12-17 19:00:00,120.0,9,0.575,-1.2,1.17,-0.0475,0.58,-0.4429999999999999,384.0,9.486832980505138,-4.6,-3.75,-5,0.605,0.7,-2.675,15.0,23.0,90.0,153.9,4,6
2013-12-18,466.9,0.4216666666666663,50.599999999999966,12.66111111111111,-1.3000000000000007,-0.0108333333333333,13.15,11.6,1.5500000000000007,9,0.0,0.0,True,2013-12-18 17:00:00,2013-12-18 19:00:00,120.0,9,-0.55,-1.2,-0.44,0.395,0.64,0.186,359.0,6.97614984548545,2.2,-5.25,-8,1.0275,1.16,-3.5,8.0,13.0,48.0,151.1,4,6
2013-12-19,448.4,0.5149999999999996,61.79999999999996,11.927777777777775,-0.1500000000000003,-0.00125,12.35,11.6,0.75,9,0.0,0.0,True,2013-12-19 17:00:00,2013-12-19 19:00:00,120.0,9,-0.975,-4.5,-1.33,0.53,1.72,0.456,361.25,3.4034296427770228,0.5,-14.0,-19,0.9200000000000002,1.03,-2.85,18.5,20.0,111.0,148.5,4,6
2013-12-20,466.2,0.5541666666666667,66.5,11.083333333333336,-0.5,-0.0041666666666666,11.6,10.7,0.9000000000000004,9,0.0,0.0,True,2013-12-20 17:00:00,2013-12-20 19:00:00,120.0,9,-2.75,-4.1,0.5000000000000001,0.935,1.36,-0.102,343.0,5.477225575051661,3.6,-11.5,-13,0.675,0.75,-0.15,13.5,17.0,81.0,144.4,4,6
2013-12-21,441.9,0.2899999999999996,34.799999999999955,11.45,0.0,0.0,11.6,11.3,0.2999999999999989,9,0.0,0.0,True,2013-12-21 17:00:00,2013-12-21 19:00:00,120.0,9,2.575,2.0,0.11,-0.905,-0.62,-0.0679999999999999,322.5,8.504900548115382,1.6,1.0,-1,0.5549999999999999,0.62,1.6,5.0,7.0,30.0,139.5,4,6
2013-12-22,463.1,0.19,22.80000000000001,10.133333333333336,-4.1,-0.0341666666666666,12.0,7.9,4.1,9,0.0,0.0,True,2013-12-22 17:00:00,2013-12-22 19:00:00,120.0,9,0.2749999999999999,-1.2,-1.0099999999999998,-0.2325,0.19,0.287,311.25,2.0615528128088303,-1.5,5.5,5,1.125,1.21,2.575,0.0,0.0,0.0,133.4,4,6
2013-12-23,422.8,0.3166666666666666,38.0,11.855555555555556,-0.6500000000000004,-0.0054166666666666,12.6,9.3,3.299999999999999,9,0.0,0.0,True,2013-12-23 17:00:00,2013-12-23 19:00:00,120.0,9,0.275,-0.7,0.59,-0.1624999999999999,0.21,-0.2009999999999999,295.0,1.4142135623730951,-1.0,5.0,3,0.915,0.96,1.55,5.0,7.0,30.0,131.6,4,6
2013-12-24,463.7,0.3866666666666665,46.39999999999998,11.316666666666666,-0.6999999999999993,-0.0058333333333333,11.6,10.9,0.6999999999999993,9,0.0,0.0,True,2013-12-24 17:00:00,2013-12-24 19:00:00,120.0,9,-1.9,-3.5,0.2599999999999999,0.4149999999999999,0.84,-0.196,303.25,10.688779163215974,7.1,5.75,3,1.645,1.91,2.2,10.0,17.0,60.0,124.1,4,6
2013-12-25,398.6,-0.0925000000000002,-11.100000000000025,8.649999999999999,-0.1500000000000003,-0.00125,8.85,8.4,0.4499999999999993,9,0.0,0.0,True,2013-12-25 17:00:00,2013-12-25 19:00:00,120.0,9,1.45,1.0,-0.0399999999999999,-0.6275,-0.5,0.015,280.75,3.593976442141304,1.9,-12.5,-14,1.8825,2.0,3.725,8.0,13.0,48.0,118.7,4,6
2013-12-26,459.5,0.0050000000000001,0.6000000000000227,11.0,-2.35,-0.0195833333333333,11.65,9.3,2.35,9,0.0,0.0,True,2013-12-26 17:00:00,2013-12-26 19:00:00,120.0,9,4.2,3.4,0.32,-1.0525,-0.76,-0.1169999999999999,264.25,1.707825127659933,1.3,0.0,-1,0.8075,0.87,-0.525,1.5,3.0,9.0,120.6,4,6
2013-12-27,343.9,0.3766666666666666,45.19999999999999,7.122222222222224,-0.5499999999999998,-0.0045833333333333,7.9,6.5,1.4000000000000004,9,0.0,0.0,True,2013-12-27 17:00:00,2013-12-27 19:00:00,120.0,9,1.975,0.9,-0.3299999999999999,-0.645,-0.24,0.112,296.25,2.0615528128088303,1.1,20.5,19,3.0225,3.52,1.1749999999999998,6.5,10.0,39.0,126.3,4,6
2013-12-28,453.2,0.7166666666666667,86.0,9.31111111111111,-1.0500000000000007,-0.00875,9.95,8.7,1.25,9,0.0,0.0,True,2013-12-28 17:00:00,2013-12-28 19:00:00,120.0,9,-0.5250000000000001,-4.4,-0.6099999999999999,-0.0825,1.16,0.1549999999999999,350.0,10.98483803552272,7.4,3.25,-4,0.995,1.73,3.3,10.0,10.0,60.0,130.1,4,6
2013-12-29,447.6,0.3966666666666668,47.60000000000002,11.205555555555556,-0.75,-0.00625,11.5,10.6,0.9000000000000004,9,0.0,0.0,True,2013-12-29 17:00:00,2013-12-29 19:00:00,120.0,9,1.275,0.5,-0.23,-0.7175,-0.33,0.107,358.75,17.745891543302825,-8.3,2.5,2,0.6825000000000001,0.76,3.125,5.0,10.0,30.0,132.5,4,6
2013-12-30,441.1,0.7683333333333338,92.20000000000005,11.2625,-1.1999999999999993,-0.0099999999999999,11.7,10.4,1.299999999999999,8,0.0,0.0,True,2013-12-30 17:00:00,2013-12-30 19:00:00,120.0,8,-2.75,-4.2,-0.78,0.675,1.41,0.362,380.5,24.515301344262525,10.2,-3.5,-8,0.1875,0.23,3.8249999999999993,1.5,3.0,9.0,138.2,4,6
2013-12-31,,,,,,,,,,0,30.0,-15.0,False,2013-12-31 17:30:00,2013-12-31 18:45:00,,6,1.0666666666666669,0.7,-0.3,-0.8466666666666667,-0.69,0.15,390.3333333333333,5.507570547286102,-5.5,8.0,8,1.5200000000000002,1.58,4.566666666666667,8.5,10.0,51.0,140.5,3,6
