FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18
2013-08-06,378.9,0.3166666666666666,38.0,8.7,-1.6000000000000003,-0.0133333333333333,9.3,7.7,1.6000000000000003,9,0.0,0.0,True,2013-08-06 17:00:00,2013-08-06 19:00:00,120.0,9,0.125,-1.0,-0.27,0.0075,0.39,0.071,444.5,6.8068592855540455,-3.4,-23.75,-25,0.4375,0.46,1.2,13.5,17.0,81.0,106.8,4,6
2013-08-07,358.4,-0.3224999999999999,-38.69999999999999,8.047222222222222,-3.3,-0.0275,8.6,5.2,3.3999999999999995,9,0.0,0.0,True,2013-08-07 17:00:00,2013-08-07 19:00:00,120.0,9,1.05,0.7,-0.26,-0.2675,-0.12,0.113,402.75,5.188127472091127,3.1,-17.5,-18,0.29,0.31,2.775,3.5,7.0,21.0,108.5,4,6
2013-08-08,368.7,0.1683333333333332,20.19999999999999,8.166666666666666,-0.200000000000001,-0.0016666666666666,8.3,7.8,0.5000000000000009,9,0.0,0.0,True,2013-08-08 17:00:00,2013-08-08 19:00:00,120.0,9,0.45,0.2,0.0199999999999999,-0.155,-0.04,-0.03,364.5,3.3166247903554,-2.4,-6.5,-9,1.27,1.69,0.15,13.5,17.0,81.0,107.3,4,6
2013-08-09,343.8,0.0141666666666665,1.6999999999999886,8.242857142857144,-0.1000000000000014,-0.0008333333333333,9.0,4.9,4.1,7,0.0,0.0,True,2013-08-09 17:00:00,2013-08-09 19:00:00,120.0,7,1.4500000000000002,0.4,-0.52,-0.98,-0.57,0.2259999999999999,478.25,3.685557397915997,1.7,-5.75,-9,2.05,2.33,-4.475,18.0,23.0,108.0,106.5,4,6
2013-08-10,349.9,-0.1650000000000001,-19.80000000000001,8.31111111111111,-0.7000000000000002,-0.0058333333333333,8.7,7.8,0.8999999999999995,9,0.0,0.0,True,2013-08-10 17:00:00,2013-08-10 19:00:00,120.0,9,3.175,2.7,-0.05,-1.3925,-0.97,-0.079,431.75,7.932002689527196,5.9,4.75,-2,2.6625,2.96,-0.525,10.0,10.0,60.0,105.3,4,6
2013-08-11,368.7,0.1366666666666664,16.399999999999977,7.699999999999999,-0.9000000000000004,-0.0075,8.1,7.0,1.0999999999999996,9,0.0,0.0,True,2013-08-11 17:00:00,2013-08-11 19:00:00,120.0,9,-0.4499999999999999,-1.8,0.94,0.1075,0.65,-0.359,376.25,3.774917217635375,-2.3,-4.5,-9,1.155,1.19,-1.125,8.5,10.0,51.0,113.4,4,6
2013-08-12,376.0,0.1733333333333334,20.80000000000001,7.766666666666666,-0.7999999999999998,-0.0066666666666666,8.1,7.3,0.7999999999999998,9,0.0,0.0,True,2013-08-12 17:00:00,2013-08-12 19:00:00,120.0,9,-2.525,-4.4,1.4900000000000002,0.975,1.58,-0.516,352.25,5.795112883571237,-2.3,-1.5,-5,2.9175,3.38,1.7000000000000002,23.5,30.0,141.0,117.2,4,6
2013-08-13,325.9,0.2925000000000002,35.10000000000002,6.866666666666666,-1.1000000000000003,-0.0091666666666666,7.2,5.8,1.4000000000000004,9,0.0,0.0,True,2013-08-13 17:00:00,2013-08-13 19:00:00,120.0,9,-1.475,-2.9,-0.6299999999999999,0.435,1.07,0.324,416.0,6.2182527020592095,-4.0,-9.5,-13,3.365,3.69,-2.525,26.5,30.0,159.0,125.1,4,6
2013-08-14,307.7,0.3766666666666666,45.19999999999999,6.6000000000000005,-0.0999999999999996,-0.0008333333333333,7.7,5.5,2.2,8,0.0,0.0,True,2013-08-14 17:00:00,2013-08-14 19:00:00,120.0,8,-2.4000000000000004,-3.4,0.9600000000000002,1.0074999999999998,1.53,-0.4429999999999999,471.25,4.031128874149275,0.3,-18.25,-28,2.5175,2.57,-1.6,26.5,30.0,159.0,128.5,4,6
2013-08-15,,,,,,,,,,0,30.0,0.0,False,2013-08-15 17:30:00,2013-08-15 19:00:00,,6,-1.4,-3.2,0.0599999999999999,0.2275,1.22,-0.051,581.5,13.403979508588732,1.4,-21.75,-26,3.2875,3.95,-5.8,25.0,33.0,150.0,125.8,4,6
2013-08-16,,,,,,,,,,0,15.0,0.0,False,2013-08-16 17:15:00,2013-08-16 19:00:00,,5,0.2249999999999999,-0.4,0.39,-0.4775,-0.0,-0.371,720.5,23.81176179958132,18.0,-27.75,-29,1.1425,1.25,-2.575,33.0,33.0,198.0,122.9,4,6
2013-08-17,,,,,,,,,,0,60.0,0.0,False,2013-08-17 18:00:00,2013-08-17 19:00:00,,5,0.2,-0.3,0.36,-0.2975,0.0,-0.201,605.0,6.683312551921141,-4.2,-18.25,-22,0.9125,0.97,-1.7,15.0,17.0,90.0,153.4,4,6
2013-08-18,374.1,0.2191666666666667,26.30000000000001,9.211111111111112,-0.5999999999999996,-0.0049999999999999,9.4,8.8,0.5999999999999996,9,0.0,0.0,True,2013-08-18 17:00:00,2013-08-18 19:00:00,120.0,9,0.725,0.1,0.43,-0.51,-0.16,-0.2139999999999999,525.5,17.46424919657298,-7.8,-14.5,-17,0.78,0.84,-1.475,15.0,20.0,90.0,129.2,4,6
2013-08-19,,,,,,,,,,0,30.0,0.0,False,2013-08-19 17:30:00,2013-08-19 19:00:00,,5,0.6749999999999999,-0.6,-0.37,-0.44,0.09,0.1399999999999999,440.75,5.315072906367325,1.5,-11.75,-13,0.7424999999999999,0.8,-1.75,7.0,7.0,42.0,131.4,4,6
2013-08-20,396.3,0.3708333333333333,44.5,9.11111111111111,-0.3000000000000007,-0.0025,9.4,8.8,0.5999999999999996,9,0.0,0.0,True,2013-08-20 17:00:00,2013-08-20 19:00:00,120.0,9,1.9,-1.3,1.56,-0.8999999999999999,0.32,-0.6819999999999999,401.0,11.916375287812984,7.8,19.75,12,5.295,8.32,-1.85,15.0,23.0,90.0,134.6,4,6
2013-08-21,,,,,,,,,,0,60.0,0.0,False,2013-08-21 18:00:00,2013-08-21 19:00:00,,5,1.075,0.2,-0.3699999999999999,-0.0774999999999999,0.57,0.389,510.25,4.7871355387816905,0.5,-19.0,-23,3.2625,3.39,4.775,41.5,43.0,249.0,133.4,4,6
2013-08-22,406.0,0.2,24.0,8.455555555555556,-0.5,-0.0041666666666666,8.6,8.1,0.5,9,0.0,0.0,True,2013-08-22 17:00:00,2013-08-22 19:00:00,120.0,9,-2.45,-3.6,0.24,1.5450000000000002,2.18,-0.2840000000000001,552.25,11.086778913041726,-6.5,-25.0,-34,3.325,3.66,2.1,33.5,37.0,201.0,134.5,4,6
2013-08-23,,,,,,,,,,0,45.0,0.0,False,2013-08-23 17:45:00,2013-08-23 19:00:00,,5,-0.1,-0.9,0.38,0.425,0.78,-0.104,485.5,1.2909944487358056,0.4,-23.0,-25,1.0125,1.07,4.075,25.0,27.0,150.0,126.8,4,6
2013-08-24,,,,,,,,,,0,30.0,0.0,False,2013-08-24 17:30:00,2013-08-24 19:00:00,,7,0.6,0.4,0.0599999999999999,0.1525,0.3,-0.051,430.5,3.7859388972001824,-0.6,-22.75,-23,0.515,0.61,4.75,15.0,20.0,90.0,119.9,4,6
2013-08-25,,,,,,,,,,0,75.0,0.0,False,2013-08-25 18:15:00,2013-08-25 19:00:00,,4,-2.075,-2.9,0.4299999999999999,0.975,1.29,-0.164,375.5,2.886751345948129,-2.0,-27.25,-29,0.9475,1.13,2.925,10.0,13.0,60.0,115.0,4,6
2013-08-26,434.9,0.5241666666666664,62.89999999999998,8.850000000000001,-1.0999999999999996,-0.0091666666666666,9.5,8.3,1.1999999999999993,8,0.0,0.0,True,2013-08-26 17:00:00,2013-08-26 19:00:00,120.0,8,-2.0500000000000003,-2.8,-0.0999999999999999,1.0475,1.29,0.029,357.25,2.217355782608345,-1.3,-9.25,-14,0.7475,0.77,4.575,18.5,20.0,111.0,113.5,4,6
2013-08-27,476.8,0.9591666666666664,115.09999999999997,7.687499999999999,-1.700000000000001,-0.0141666666666666,8.5,6.6,1.9000000000000004,8,0.0,0.0,True,2013-08-27 17:00:00,2013-08-27 19:00:00,120.0,8,-0.95,-3.7,-1.82,0.0174999999999999,1.13,0.825,417.75,5.123475382979799,2.1,-53.5,-59,2.545,2.84,-4.3,46.5,50.0,279.0,111.9,4,6
2013-08-28,406.1,0.2366666666666669,28.400000000000038,8.157142857142858,-2.0,-0.0166666666666666,9.1,6.9,2.1999999999999997,7,0.0,0.0,True,2013-08-28 17:00:00,2013-08-28 19:00:00,120.0,7,-1.05,-1.6,0.52,0.3274999999999999,0.58,-0.213,416.0,7.52772652709081,-5.8,-25.75,-28,1.1275,1.18,-1.025,8.5,10.0,51.0,110.3,4,6
2013-08-29,403.9,1.3433333333333333,161.2,7.387499999999999,1.5,0.0125,8.4,5.8,2.6000000000000005,8,0.0,0.0,True,2013-08-29 17:00:00,2013-08-29 19:00:00,120.0,8,0.475,0.0,0.15,-0.465,-0.27,-0.076,350.0,8.981462390204987,1.4,-11.25,-12,0.9575,1.2,-4.075,5.0,7.0,30.0,111.0,4,6
2013-08-30,452.4,0.6883333333333336,82.60000000000002,7.433333333333334,-2.5,-0.0208333333333333,8.4,5.9,2.5,6,0.0,0.0,True,2013-08-30 17:00:00,2013-08-30 19:00:00,120.0,6,-4.475,-6.7,-0.5899999999999999,2.1975,2.94,0.205,408.5,4.203173404306164,1.4,-23.5,-38,2.7425,3.02,4.4750000000000005,31.5,40.0,189.0,109.5,4,6
2013-08-31,,,,,,,,,,0,30.0,-15.0,False,2013-08-31 17:30:00,2013-08-31 18:45:00,,5,-0.6,-0.8,-0.3,0.5099999999999999,0.69,0.235,439.0,5.5677643628300215,-2.0,-15.0,-16,1.49,1.64,2.6666666666666665,13.0,23.0,78.0,109.5,3,6
