FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros
2013-03-17,406.9,0.030833333333333237,3.6999999999999886,9.511111111111113,-1.0,-0.008333333333333333,10.3,9.3,1.0,9,0.0,0.0,True,2013-03-17 17:00:00,2013-03-17 19:00:00,120.0,9
2013-03-18,432.8,0.5916666666666667,71.0,9.266666666666667,-0.3000000000000007,-0.002500000000000006,9.4,9.0,0.40000000000000036,9,0.0,0.0,True,2013-03-18 17:00:00,2013-03-18 19:00:00,120.0,9
2013-03-19,427.0,0.5224999999999999,62.69999999999999,10.100000000000001,-1.299999999999999,-0.010833333333333325,10.7,9.4,1.299999999999999,9,0.0,0.0,True,2013-03-19 17:00:00,2013-03-19 19:00:00,120.0,9
2013-03-20,397.4,0.28833333333333305,34.599999999999966,9.11111111111111,-0.09999999999999964,-0.0008333333333333304,9.6,7.2,2.3999999999999995,9,0.0,0.0,True,2013-03-20 17:00:00,2013-03-20 19:00:00,120.0,9
2013-03-21,,,,,,,,,,0,,,False,,,,0
2013-03-26,445.3,0.811666666666667,97.40000000000003,10.488888888888889,-1.299999999999999,-0.010833333333333325,10.9,9.4,1.5,9,0.0,0.0,True,2013-03-26 17:00:00,2013-03-26 19:00:00,120.0,9
2013-03-27,451.8,0.18416666666666687,22.100000000000023,10.31111111111111,-2.5,-0.020833333333333332,11.6,9.1,2.5,9,0.0,0.0,True,2013-03-27 17:00:00,2013-03-27 19:00:00,120.0,9
2013-03-28,476.9,0.7449999999999998,89.39999999999998,9.366666666666665,-3.5,-0.029166666666666667,11.1,7.6,3.5,9,0.0,0.0,True,2013-03-28 17:00:00,2013-03-28 19:00:00,120.0,9
2013-03-29,418.2,0.09500000000000028,11.400000000000034,9.233333333333334,-1.299999999999999,-0.010833333333333325,10.2,8.8,1.3999999999999986,9,0.0,0.0,True,2013-03-29 17:00:00,2013-03-29 19:00:00,120.0,9
2013-03-30,318.4,0.26833333333333326,32.19999999999999,7.844444444444444,-2.7,-0.022500000000000003,8.9,5.8,3.1000000000000005,9,0.0,0.0,True,2013-03-30 17:00:00,2013-03-30 19:00:00,120.0,9
