FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18,TARGET,VECES_SUPERO_UMBRAL,S4_MAX,S4_MEAN,TOTAL_MEDICIONES,HORA_PICO,PRN_PICO
2013-05-10,421.5,0.3233333333333334,38.80000000000001,9.216666666666669,-1.049999999999999,-0.0087499999999999,9.5,8.4,1.0999999999999996,9.0,0.0,0.0,True,2013-05-10 17:00:00,2013-05-10 19:00:00,120.0,9.0,0.225,-0.4,0.37,-0.63,-0.33,-0.146,418.75,3.5,2.1,2.5,0.0,0.8900000000000001,0.99,3.0250000000000004,5.0,7.0,30.0,127.3,4.0,6.0,0.0,0.0,0.3052,0.0467,2612.0,2013-05-10 20:16:04,G17
2013-05-11,445.0,0.6641666666666666,79.69999999999999,9.055555555555555,-0.5999999999999996,-0.0049999999999999,9.3,8.6,0.7000000000000011,9.0,0.0,0.0,True,2013-05-11 17:00:00,2013-05-11 19:00:00,120.0,9.0,-0.075,-0.8,-0.57,0.2525,0.7,0.359,379.75,8.341662504161466,1.3,1.0,0.0,0.7974999999999999,0.86,-1.375,7.0,7.0,42.0,139.4,4.0,6.0,0.0,0.0,0.3282,0.047,1358.0,2013-05-11 20:02:04,G17
2013-05-12,432.1,0.4625,55.5,9.11111111111111,-0.6000000000000014,-0.005,9.4,8.6,0.8000000000000007,9.0,0.0,0.0,True,2013-05-12 17:00:00,2013-05-12 19:00:00,120.0,9.0,-0.1,-1.1,-0.5599999999999999,-0.165,0.28,0.308,324.5,12.36931687685298,-9.0,5.0,2.0,0.565,0.71,1.375,3.0,3.0,18.0,150.4,4.0,6.0,0.0,0.0,0.2721,0.054,2637.0,2013-05-12 22:45:04,G07
2013-05-13,413.8,0.5841666666666668,70.10000000000002,8.8,-0.4000000000000003,-0.0033333333333333,9.3,8.2,1.1000000000000014,9.0,0.0,0.0,True,2013-05-13 17:00:00,2013-05-13 19:00:00,120.0,9.0,2.625,2.0,-0.1299999999999999,-0.9075,-0.54,-0.1929999999999999,364.0,2.309401076758503,1.6,14.0,12.0,2.18,2.4,0.2500000000000001,6.5,10.0,39.0,153.5,4.0,6.0,0.0,0.0,0.2882,0.0455,1024.0,2013-05-13 22:45:04,G07
2013-05-14,414.2,0.275,33.0,8.933333333333332,-1.0,-0.0083333333333333,9.4,8.3,1.0999999999999996,9.0,0.0,0.0,True,2013-05-14 17:00:00,2013-05-14 19:00:00,120.0,9.0,3.975,0.4,1.65,-1.6975,-0.74,-0.3889999999999999,336.25,2.98607881119482,-1.7,-5.75,-12.0,2.0925,2.38,3.4750000000000005,18.5,20.0,111.0,151.1,4.0,6.0,0.0,0.0,0.3442,0.0519,1819.0,2013-05-14 19:50:04,G17
2013-05-15,455.0,0.5816666666666668,69.80000000000001,8.666666666666666,-1.6000000000000003,-0.0133333333333333,9.3,7.7,1.6000000000000003,9.0,0.0,0.0,True,2013-05-15 17:00:00,2013-05-15 19:00:00,120.0,9.0,4.875,4.4,-0.15,-2.4175000000000004,-2.16,0.2349999999999999,418.5,8.34665601703261,-6.4,6.5,6.0,3.3825,3.54,3.2,13.5,20.0,81.0,148.8,4.0,6.0,0.0,0.0,0.298,0.0434,1793.0,2013-05-15 21:40:04,G13
2013-05-16,443.8,0.3691666666666667,44.30000000000001,7.966666666666667,-1.6000000000000003,-0.0133333333333333,8.8,7.2,1.6000000000000003,9.0,0.0,0.0,True,2013-05-16 17:00:00,2013-05-16 19:00:00,120.0,9.0,-2.95,-4.7,1.4600000000000002,0.9275,2.13,-0.971,375.75,2.753785273643051,1.5,-31.0,-35.0,1.35,1.78,0.5999999999999999,28.0,33.0,168.0,148.0,4.0,6.0,0.0,0.0,0.291,0.0447,1643.0,2013-05-16 22:35:04,G07
2013-05-17,450.9,0.4991666666666665,59.89999999999998,8.544444444444444,-1.3999999999999997,-0.0116666666666666,9.2,7.8,1.3999999999999997,9.0,0.0,0.0,True,2013-05-17 17:00:00,2013-05-17 19:00:00,120.0,9.0,-0.5,-1.4,-0.2799999999999999,1.2475,1.52,0.083,380.5,2.516611478423583,-1.4,-15.25,-18.0,1.4675,1.51,-7.175000000000001,26.5,33.0,159.0,139.6,4.0,6.0,0.0,0.0,0.3418,0.0473,2573.0,2013-05-17 19:48:04,G17
2013-05-18,467.1,0.9783333333333336,117.40000000000003,8.333333333333332,-0.7000000000000002,-0.0058333333333333,9.1,7.7,1.3999999999999997,9.0,0.0,0.0,True,2013-05-18 17:00:00,2013-05-18 19:00:00,120.0,9.0,-3.0,-4.4,-0.9200000000000002,2.055,2.3,0.1699999999999999,402.5,3.872983346207417,2.0,-44.0,-47.0,1.215,1.34,-6.025,26.5,33.0,159.0,135.2,4.0,6.0,0.0,0.0,0.3314,0.0494,2559.0,2013-05-18 22:27:04,G07
2013-05-19,443.8,0.3224999999999999,38.69999999999999,8.933333333333332,-1.0999999999999996,-0.0091666666666666,9.4,8.1,1.3000000000000007,9.0,0.0,0.0,True,2013-05-19 17:00:00,2013-05-19 19:00:00,120.0,9.0,1.9,-0.8,1.64,-1.0175,-0.29,-0.7289999999999999,387.75,25.747168129071333,18.7,-25.5,-36.0,2.41,4.09,1.875,28.5,37.0,171.0,138.5,4.0,6.0,0.0,0.0,0.296,0.045,1478.0,2013-05-19 20:04:04,G28
2013-05-20,444.9,0.6324999999999998,75.89999999999998,8.71111111111111,-1.3000000000000007,-0.0108333333333333,9.4,8.1,1.3000000000000007,9.0,0.0,0.0,True,2013-05-20 17:00:00,2013-05-20 19:00:00,120.0,9.0,-3.625,-3.8,-0.0499999999999999,1.1925,1.38,0.0069999999999999,403.75,2.362907813126304,-1.1,-13.0,-14.0,1.5750000000000002,1.75,1.075,21.5,23.0,129.0,135.2,4.0,6.0,0.0,0.0,0.3652,0.0477,1603.0,2013-05-20 19:36:04,G17
2013-06-05,379.0,0.3724999999999999,44.69999999999999,9.272222222222222,-0.3499999999999996,-0.0029166666666666,9.7,8.9,0.7999999999999989,9.0,0.0,0.0,True,2013-06-05 17:00:00,2013-06-05 19:00:00,120.0,9.0,-1.2,-2.0,0.4599999999999999,0.3525,0.79,-0.233,484.25,6.18465843842649,-4.1,-23.5,-26.0,1.005,1.03,1.525,11.5,13.0,69.0,112.1,4.0,6.0,1.0,1.0,0.4344,0.0493,2471.0,2013-06-05 22:59:04,G12
2013-06-06,401.1,0.4850000000000004,58.200000000000045,8.35,-0.0999999999999996,-0.0008333333333333,8.5,8.2,0.3000000000000007,4.0,0.0,0.0,True,2013-06-06 17:00:00,2013-06-06 19:00:00,120.0,4.0,-10.475,-12.2,-0.99,5.022499999999999,5.26,0.1229999999999999,453.75,7.675719293112969,-4.9,-60.25,-64.0,1.1825,1.45,-3.5249999999999995,43.5,47.0,261.0,112.3,4.0,6.0,1.0,11.0,0.7131,0.0774,305.0,2013-06-06 22:53:14,G15
2013-06-12,381.4,0.1741666666666669,20.90000000000004,7.711111111111112,-1.7000000000000002,-0.0141666666666666,8.5,6.8,1.7000000000000002,9.0,0.0,0.0,True,2013-06-12 17:00:00,2013-06-12 19:00:00,120.0,9.0,-0.475,-1.5,-0.59,0.095,0.58,0.298,396.0,5.228129047119374,-3.8,-10.5,-15.0,0.5349999999999999,0.58,0.925,6.5,10.0,39.0,96.2,4.0,6.0,1.0,5.0,0.4722,0.0525,2436.0,2013-06-12 22:29:04,G12
2013-06-13,355.4,0.1875,22.5,8.241666666666667,0.6500000000000004,0.0054166666666666,8.5,7.65,0.8499999999999996,6.0,0.0,0.0,True,2013-06-13 17:00:00,2013-06-13 19:00:00,120.0,6.0,0.1,-0.2,-0.1,-0.0425,0.07,0.051,339.5,2.3804761428476167,-1.4,-5.5,-6.0,0.4875,0.54,0.0999999999999999,5.0,7.0,30.0,102.0,4.0,6.0,1.0,3.0,0.421,0.053,2427.0,2013-06-13 22:25:04,G12
2013-06-14,371.7,0.2458333333333333,29.5,7.55,-1.7000000000000002,-0.0141666666666666,8.4,6.7,1.7000000000000002,8.0,0.0,0.0,True,2013-06-14 17:00:00,2013-06-14 19:00:00,120.0,8.0,-3.45,-3.8,-0.2199999999999999,0.915,1.09,0.1,324.0,3.559026084010437,-0.6,-4.25,-8.0,0.9375,1.05,2.425,11.5,13.0,69.0,112.6,4.0,6.0,1.0,3.0,0.4448,0.0515,2421.0,2013-06-14 22:21:04,G12
2013-06-17,336.4,0.3391666666666665,40.69999999999999,6.922222222222223,-0.75,-0.00625,7.5,6.1,1.4000000000000004,9.0,0.0,0.0,True,2013-06-17 17:00:00,2013-06-17 19:00:00,120.0,9.0,0.2500000000000001,-1.4,-0.7,0.1325,0.56,0.165,283.75,7.544313531837517,-4.7,4.5,-1.0,0.6699999999999999,0.78,-3.6,7.0,7.0,42.0,127.8,4.0,6.0,1.0,1.0,0.4379,0.0529,2405.0,2013-06-17 22:11:04,G12
2013-06-18,391.9,0.0824999999999998,9.899999999999975,8.21875,-1.049999999999999,-0.0087499999999999,9.2,6.8,2.3999999999999995,8.0,0.0,0.0,True,2013-06-18 17:00:00,2013-06-18 19:00:00,120.0,8.0,-0.4,-3.2,-1.6,0.27,1.02,0.4359999999999999,282.5,2.0816659994661326,0.2,-4.0,-12.0,0.9825000000000002,1.11,-2.925,10.0,13.0,60.0,128.8,4.0,6.0,1.0,2.0,0.4345,0.0514,2405.0,2013-06-18 22:05:04,G12
